"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"192","Greensboro","13:15",25,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"193","Greensboro","13:30",28,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"194","Greensboro","13:45",22.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"195","Greensboro","14:00",29.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"196","Greensboro","14:15",27.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"197","Greensboro","14:30",31.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"198","Greensboro","14:45",31.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"199","Greensboro","15:00",36.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"200","Greensboro","15:15",36.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"201","Greensboro","15:30",42.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"202","Greensboro","15:45",47.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"203","Greensboro","16:00",57.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"204","Greensboro","16:15",64.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"205","Greensboro","16:30",70.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"206","Greensboro","16:45",69.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"207","Greensboro","17:00",86.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"208","Greensboro","17:15",85.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"209","Greensboro","17:30",89.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"210","Greensboro","17:45",81.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"211","Greensboro","18:00",69.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"212","Greensboro","18:15",59.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"213","Greensboro","18:30",50.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"214","Greensboro","18:45",40.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"215","Greensboro","19:00",43.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"216","Greensboro","19:15",35.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"217","Greensboro","19:30",25.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"218","Greensboro","19:45",20.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"219","Greensboro","20:00",23.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"220","Greensboro","20:15",21.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"221","Greensboro","20:30",14,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"222","Greensboro","20:45",14.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"223","Greensboro","21:00",15,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"224","Greensboro","21:15",17.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"225","Greensboro","21:30",14.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"226","Greensboro","21:45",16,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"227","Greensboro","22:00",16.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"228","Greensboro","22:15",8.6,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"229","Greensboro","22:30",11.4,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"230","Greensboro","22:45",9,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"231","Greensboro","23:00",5.8,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"232","Greensboro","23:15",3,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"233","Greensboro","23:30",1,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"234","Greensboro","23:45",1.2,3,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"235","Tysons Corner","04:30",0,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"236","Tysons Corner","04:45",3.8,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"237","Tysons Corner","05:00",30.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"238","Tysons Corner","05:15",18.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"239","Tysons Corner","05:30",13.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"240","Tysons Corner","05:45",30,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"241","Tysons Corner","06:00",28.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"242","Tysons Corner","06:15",31.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"243","Tysons Corner","06:30",55.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"244","Tysons Corner","06:45",39.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"245","Tysons Corner","07:00",46.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"246","Tysons Corner","07:15",68.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"247","Tysons Corner","07:30",76,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"248","Tysons Corner","07:45",74.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"249","Tysons Corner","08:00",75.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"250","Tysons Corner","08:15",79.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"251","Tysons Corner","08:30",64.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"252","Tysons Corner","08:45",73.6,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"253","Tysons Corner","09:00",59.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"254","Tysons Corner","09:15",46,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"255","Tysons Corner","09:30",47.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"256","Tysons Corner","09:45",46.2,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"257","Tysons Corner","10:00",46.4,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"258","Tysons Corner","10:15",51,4,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
