"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"262","Braddock Road","11:15",62.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"263","Braddock Road","11:30",59.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"264","Braddock Road","11:45",66.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"265","Braddock Road","12:00",65.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"266","Braddock Road","12:15",62.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"267","Braddock Road","12:30",62.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"268","Braddock Road","12:45",54,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"269","Braddock Road","13:00",59.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"270","Braddock Road","13:15",61.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"271","Braddock Road","13:30",51.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"272","Braddock Road","13:45",52.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"273","Braddock Road","14:00",53.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"274","Braddock Road","14:15",57.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"275","Braddock Road","14:30",49.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"276","Braddock Road","14:45",52.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"277","Braddock Road","15:00",63.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"278","Braddock Road","15:15",72,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"279","Braddock Road","15:30",67,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"280","Braddock Road","15:45",74.8,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"281","Braddock Road","16:00",85.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"282","Braddock Road","16:15",94,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"283","Braddock Road","16:30",95.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"284","Braddock Road","16:45",101.2,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"285","Braddock Road","17:00",123.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"286","Braddock Road","17:15",128.4,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"287","Braddock Road","17:30",121.6,4,"Blue","#1C95D3","#e8f4fa",9.5,23.5
